geo_level,geo_name,year,state_name,pct_black_alone,pct_homeownership_black_alone,median_home_value_owner_occupied_houses_with_mortages,median_home_value_owner_occupied_houses_without_mortages,quartiles_median_home_value_owner_occupied_houses_with_mortages,quartiles_median_home_value_owner_occupied_houses_without_mortages
zcta,07820,2023,,,,,,,
zcta,90747,2023,,29.4,,,,,
zcta,46778,2023,,0.0,,,,,
zcta,97911,2023,,0.0,,,,,
zcta,25002,2023,,,,,,,
zcta,23302,2023,,,,,,,
zcta,33530,2023,,0.0,,,,,
zcta,23668,2023,,76.9,,,,,
zcta,25977,2023,,0.0,,,,,
zcta,11931,2023,,0.0,,,,,
zcta,39427,2023,,11.5,99.9,,,,
zcta,78143,2023,,0.0,,,,,
zcta,51432,2023,,0.0,,,,,
zcta,18627,2023,,,,,,,
zcta,25183,2023,,0.0,,,,,
zcta,20565,2023,,,,,,,
zcta,88255,2023,,0.0,,,,,
zcta,79344,2023,,,,,,,
zcta,53192,2023,,0.0,,,,,
zcta,11947,2023,,0.0,,,,,
zcta,76848,2023,,0.0,,,,,
zcta,13643,2023,,0.0,,,,,
zcta,89446,2023,,44.1,,,,,
zcta,12924,2023,,0.0,,,,,
zcta,28136,2023,,0.0,,,,,
zcta,83677,2023,,0.0,,,,,
zcta,87060,2023,,0.0,,,,,
zcta,78027,2023,,0.0,,,,,
zcta,41751,2023,,0.0,,,,,
zcta,79406,2023,,9.7,,,,,
zcta,95720,2023,,0.0,,,,,
zcta,35052,2023,,26.6,,,,,
zcta,14542,2023,,0.0,,,,,
zcta,95387,2023,,0.0,,,,,
zcta,46789,2023,,0.0,,,,,
zcta,82845,2023,,0.0,,,,,
zcta,17014,2023,,0.0,,,,,
zcta,54450,2023,,0.0,,78900.0,,Bottom 25% of geographies,
zcta,40145,2023,,0.7,,100000.0,,Bottom 25% of geographies,
zcta,25247,2023,,0.0,,110200.0,,Bottom 25% of geographies,
zcta,67491,2023,,0.0,,156300.0,,Bottom 25% of geographies,
zcta,05447,2023,,0.0,,179200.0,,26-50% of geographies,
zcta,54978,2023,,0.0,,181300.0,,26-50% of geographies,
zcta,15427,2023,,7.0,55.8,184800.0,,26-50% of geographies,
zcta,33960,2023,,0.0,,206700.0,,26-50% of geographies,
zcta,57331,2023,,0.0,,229200.0,,26-50% of geographies,
zcta,63380,2023,,5.4,0.0,232500.0,,51-75% of geographies,
zcta,84739,2023,,0.0,,234100.0,,51-75% of geographies,
zcta,47863,2023,,19.7,,311300.0,,51-75% of geographies,
zcta,95369,2023,,0.0,,353000.0,,51-75% of geographies,
zcta,29685,2023,,0.8,,363800.0,,Top 25% of geographies,
zcta,01083,2023,,1.2,99.5,373000.0,,Top 25% of geographies,
zcta,12475,2023,,0.0,,378100.0,,Top 25% of geographies,
zcta,68514,2023,,0.0,,402300.0,,Top 25% of geographies,
zcta,95735,2023,,0.0,,450000.0,,Top 25% of geographies,
zcta,97632,2023,,0.3,,511600.0,,Top 25% of geographies,
zcta,21056,2023,,0.0,,2000001.0,,Top 25% of geographies,
zcta,66958,2023,,3.7,100.0,83900.0,27300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,49902,2023,,0.0,,,32300.0,,Bottom 25% of geographies
zcta,62867,2023,,1.7,,77500.0,35500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,87007,2023,,0.1,,,35600.0,,Bottom 25% of geographies
zcta,63828,2023,,0.0,,,37200.0,,Bottom 25% of geographies
zcta,25036,2023,,35.8,100.0,,40800.0,,Bottom 25% of geographies
zcta,63868,2023,,0.1,,75500.0,46300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,67361,2023,,1.1,,108200.0,46900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,67337,2023,,9.0,53.6,95600.0,49000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,42649,2023,,0.0,,108900.0,49400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,87305,2023,,0.0,,,50900.0,,Bottom 25% of geographies
zcta,14708,2023,,0.0,,94300.0,52700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,25161,2023,,0.0,,,55500.0,,Bottom 25% of geographies
zcta,64750,2023,,0.0,,225000.0,56700.0,26-50% of geographies,Bottom 25% of geographies
zcta,25625,2023,,8.5,100.0,92800.0,59800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,67455,2023,,0.1,,69400.0,63800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,41332,2023,,0.0,,94600.0,65700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,78405,2023,,4.7,31.1,93800.0,70700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,68746,2023,,0.7,,,71000.0,,Bottom 25% of geographies
zcta,89319,2023,,0.0,,,73400.0,,Bottom 25% of geographies
zcta,62570,2023,,0.0,,78700.0,74400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,68071,2023,,0.1,,187500.0,74600.0,26-50% of geographies,Bottom 25% of geographies
zcta,25214,2023,,0.0,,189400.0,76100.0,26-50% of geographies,Bottom 25% of geographies
zcta,29536,2023,,53.9,41.8,109100.0,76800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,72157,2023,,6.5,99.1,,78600.0,,Bottom 25% of geographies
zcta,24622,2023,,0.0,,77800.0,79400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,15924,2023,,0.0,,82500.0,80400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,68922,2023,,0.5,,114700.0,82900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,52201,2023,,0.0,,209500.0,85300.0,26-50% of geographies,Bottom 25% of geographies
zcta,16671,2023,,0.0,,137500.0,85600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,25813,2023,,17.0,0.0,190000.0,86200.0,26-50% of geographies,Bottom 25% of geographies
zcta,53204,2023,,11.4,6.3,128300.0,86400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,74447,2023,,13.1,50.9,127500.0,87800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,29048,2023,,57.3,64.4,171500.0,89200.0,26-50% of geographies,Bottom 25% of geographies
zcta,55758,2023,,11.8,,158600.0,90000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,16720,2023,,0.0,,95000.0,91800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,74554,2023,,0.6,,100200.0,93100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,36453,2023,,0.1,0.0,97800.0,93600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,15028,2023,,2.0,,79200.0,95000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,16619,2023,,3.5,,120000.0,95000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,55036,2023,,0.0,,,96000.0,,Bottom 25% of geographies
zcta,32455,2023,,0.4,94.5,246100.0,96700.0,51-75% of geographies,Bottom 25% of geographies
zcta,56174,2023,,0.0,,101200.0,98100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,73463,2023,,0.2,,174000.0,100200.0,26-50% of geographies,Bottom 25% of geographies
zcta,42464,2023,,0.0,,106300.0,101300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,38620,2023,,62.9,87.1,113700.0,101400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,39867,2023,,55.4,46.7,,101800.0,,Bottom 25% of geographies
zcta,13165,2023,,1.5,19.4,132400.0,102700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,35044,2023,,35.4,47.1,152100.0,103900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,35183,2023,,0.0,,,104000.0,,Bottom 25% of geographies
zcta,74536,2023,,1.1,0.0,183900.0,105400.0,26-50% of geographies,Bottom 25% of geographies
zcta,45439,2023,,15.0,10.4,129800.0,106300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,17069,2023,,0.0,,240900.0,106300.0,51-75% of geographies,Bottom 25% of geographies
zcta,76865,2023,,0.0,,,107000.0,,Bottom 25% of geographies
zcta,29654,2023,,6.5,50.9,185800.0,107200.0,26-50% of geographies,Bottom 25% of geographies
zcta,62860,2023,,0.0,,116500.0,107800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,49912,2023,,0.2,,180500.0,108100.0,26-50% of geographies,Bottom 25% of geographies
zcta,48754,2023,,0.0,,107500.0,108700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,74859,2023,,1.6,64.5,133700.0,109400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,67203,2023,,9.3,13.4,138000.0,110100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,86337,2023,,0.0,,170700.0,110300.0,26-50% of geographies,Bottom 25% of geographies
zcta,50542,2023,,0.0,,122300.0,110900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,31709,2023,,48.8,29.2,153000.0,111500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,42039,2023,,2.3,99.1,144400.0,111900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,12838,2023,,0.0,,167400.0,111900.0,26-50% of geographies,Bottom 25% of geographies
zcta,62013,2023,,6.8,,,112500.0,,Bottom 25% of geographies
zcta,68745,2023,,0.0,,218500.0,112500.0,26-50% of geographies,Bottom 25% of geographies
zcta,56666,2023,,0.5,,,113400.0,,Bottom 25% of geographies
zcta,25511,2023,,0.0,,244400.0,114600.0,51-75% of geographies,Bottom 25% of geographies
zcta,58344,2023,,0.0,,137000.0,115000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,46901,2023,,8.7,50.8,138600.0,115400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,33514,2023,,3.2,53.4,245500.0,115600.0,51-75% of geographies,Bottom 25% of geographies
zcta,57450,2023,,0.0,,131600.0,116100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,45680,2023,,3.8,46.7,176200.0,117900.0,26-50% of geographies,26-50% of geographies
zcta,31082,2023,,47.2,52.5,139800.0,118500.0,Bottom 25% of geographies,26-50% of geographies
zcta,47501,2023,,2.9,24.2,185900.0,118700.0,26-50% of geographies,26-50% of geographies
zcta,14859,2023,,0.2,90.8,158700.0,119000.0,Bottom 25% of geographies,26-50% of geographies
zcta,70085,2023,,5.8,68.1,181500.0,119300.0,26-50% of geographies,26-50% of geographies
zcta,32641,2023,,68.4,52.9,125200.0,121000.0,Bottom 25% of geographies,26-50% of geographies
zcta,24148,2023,,14.2,78.6,142600.0,122900.0,Bottom 25% of geographies,26-50% of geographies
zcta,48422,2023,,1.1,,173600.0,123100.0,26-50% of geographies,26-50% of geographies
zcta,30667,2023,,5.6,100.0,232800.0,124300.0,51-75% of geographies,26-50% of geographies
zcta,68792,2023,,0.0,,123800.0,125000.0,Bottom 25% of geographies,26-50% of geographies
zcta,54546,2023,,0.0,,159100.0,125500.0,Bottom 25% of geographies,26-50% of geographies
zcta,52638,2023,,0.0,,175000.0,127800.0,26-50% of geographies,26-50% of geographies
zcta,14477,2023,,2.0,,178300.0,128400.0,26-50% of geographies,26-50% of geographies
zcta,48857,2023,,0.5,,130500.0,128800.0,Bottom 25% of geographies,26-50% of geographies
zcta,25507,2023,,0.1,100.0,150000.0,129000.0,Bottom 25% of geographies,26-50% of geographies
zcta,65046,2023,,0.0,,221800.0,130000.0,26-50% of geographies,26-50% of geographies
zcta,63459,2023,,2.8,100.0,179000.0,130900.0,26-50% of geographies,26-50% of geographies
zcta,50230,2023,,0.0,,153400.0,131900.0,Bottom 25% of geographies,26-50% of geographies
zcta,15948,2023,,0.0,,,133100.0,,26-50% of geographies
zcta,68869,2023,,0.0,,190800.0,133800.0,26-50% of geographies,26-50% of geographies
zcta,85137,2023,,0.0,,127800.0,136100.0,Bottom 25% of geographies,26-50% of geographies
zcta,73766,2023,,1.7,15.6,101600.0,137500.0,Bottom 25% of geographies,26-50% of geographies
zcta,32466,2023,,3.4,98.6,179600.0,138000.0,26-50% of geographies,26-50% of geographies
zcta,44035,2023,,11.6,47.3,153400.0,138100.0,Bottom 25% of geographies,26-50% of geographies
zcta,49031,2023,,10.8,56.9,251200.0,139000.0,51-75% of geographies,26-50% of geographies
zcta,14166,2023,,0.0,,,139200.0,,26-50% of geographies
zcta,14784,2023,,0.8,0.0,118200.0,142500.0,Bottom 25% of geographies,26-50% of geographies
zcta,40437,2023,,0.0,0.0,117100.0,143100.0,Bottom 25% of geographies,26-50% of geographies
zcta,63841,2023,,0.7,0.0,174600.0,143700.0,26-50% of geographies,26-50% of geographies
zcta,78629,2023,,7.0,65.5,223100.0,144800.0,26-50% of geographies,26-50% of geographies
zcta,75142,2023,,4.7,28.2,279500.0,145000.0,51-75% of geographies,26-50% of geographies
zcta,58270,2023,,0.5,100.0,143800.0,146400.0,Bottom 25% of geographies,26-50% of geographies
zcta,15663,2023,,0.0,,262500.0,146400.0,51-75% of geographies,26-50% of geographies
zcta,45856,2023,,0.6,100.0,182800.0,147000.0,26-50% of geographies,26-50% of geographies
zcta,45111,2023,,18.9,99.6,221300.0,148400.0,26-50% of geographies,26-50% of geographies
zcta,47838,2023,,15.5,100.0,118900.0,150000.0,Bottom 25% of geographies,26-50% of geographies
zcta,38668,2023,,35.9,50.8,273500.0,150500.0,51-75% of geographies,26-50% of geographies
zcta,55712,2023,,3.9,0.0,172500.0,154500.0,26-50% of geographies,26-50% of geographies
zcta,56521,2023,,0.0,,211100.0,154900.0,26-50% of geographies,26-50% of geographies
zcta,78411,2023,,3.7,33.4,188200.0,157000.0,26-50% of geographies,26-50% of geographies
zcta,53947,2023,,0.0,,230600.0,157500.0,26-50% of geographies,26-50% of geographies
zcta,29682,2023,,0.9,94.4,263400.0,159200.0,51-75% of geographies,26-50% of geographies
zcta,13620,2023,,0.5,,184600.0,161900.0,26-50% of geographies,26-50% of geographies
zcta,43910,2023,,0.5,0.0,159900.0,162100.0,Bottom 25% of geographies,26-50% of geographies
zcta,25271,2023,,0.6,,145000.0,162300.0,Bottom 25% of geographies,26-50% of geographies
zcta,30738,2023,,1.4,0.0,274700.0,162300.0,51-75% of geographies,26-50% of geographies
zcta,18840,2023,,1.4,30.2,175000.0,163600.0,26-50% of geographies,26-50% of geographies
zcta,29020,2023,,27.8,62.2,246400.0,164400.0,51-75% of geographies,26-50% of geographies
zcta,40813,2023,,0.0,,,165100.0,,26-50% of geographies
zcta,15533,2023,,0.0,,210300.0,166900.0,26-50% of geographies,26-50% of geographies
zcta,43460,2023,,0.6,0.0,173600.0,168900.0,26-50% of geographies,26-50% of geographies
zcta,74085,2023,,0.0,,178700.0,169600.0,26-50% of geographies,26-50% of geographies
zcta,48033,2023,,67.9,41.4,210000.0,169900.0,26-50% of geographies,26-50% of geographies
zcta,25434,2023,,1.4,0.0,165000.0,170000.0,26-50% of geographies,26-50% of geographies
zcta,67502,2023,,0.5,95.7,183200.0,170100.0,26-50% of geographies,26-50% of geographies
zcta,38368,2023,,1.3,0.0,210900.0,172500.0,26-50% of geographies,26-50% of geographies
zcta,48051,2023,,8.3,74.3,266900.0,173100.0,51-75% of geographies,26-50% of geographies
zcta,93616,2023,,0.0,,228200.0,173900.0,26-50% of geographies,26-50% of geographies
zcta,15332,2023,,0.6,17.1,210600.0,176400.0,26-50% of geographies,26-50% of geographies
zcta,71323,2023,,0.2,,220800.0,177100.0,26-50% of geographies,26-50% of geographies
zcta,41046,2023,,0.0,,238200.0,177600.0,51-75% of geographies,26-50% of geographies
zcta,37023,2023,,0.0,,242200.0,178000.0,51-75% of geographies,26-50% of geographies
zcta,18644,2023,,0.0,,163000.0,178600.0,Bottom 25% of geographies,26-50% of geographies
zcta,51045,2023,,0.0,,152500.0,181300.0,Bottom 25% of geographies,26-50% of geographies
zcta,76264,2023,,0.0,,330300.0,181300.0,51-75% of geographies,26-50% of geographies
zcta,63139,2023,,16.1,35.0,206500.0,183000.0,26-50% of geographies,26-50% of geographies
zcta,38456,2023,,0.0,,219800.0,183200.0,26-50% of geographies,26-50% of geographies
zcta,17237,2023,,2.7,52.5,192400.0,183900.0,26-50% of geographies,26-50% of geographies
zcta,58301,2023,,1.2,60.3,217300.0,185300.0,26-50% of geographies,26-50% of geographies
zcta,57234,2023,,0.3,,156500.0,186800.0,Bottom 25% of geographies,26-50% of geographies
zcta,70442,2023,,0.0,,,187900.0,,26-50% of geographies
zcta,53550,2023,,0.0,,239400.0,190000.0,51-75% of geographies,26-50% of geographies
zcta,08051,2023,,5.9,100.0,266200.0,190400.0,51-75% of geographies,26-50% of geographies
zcta,82901,2023,,1.8,91.2,272500.0,190600.0,51-75% of geographies,26-50% of geographies
zcta,52654,2023,,0.0,,129200.0,193100.0,Bottom 25% of geographies,26-50% of geographies
zcta,70058,2023,,58.2,60.1,195000.0,195300.0,26-50% of geographies,51-75% of geographies
zcta,45701,2023,,3.5,23.2,236500.0,195800.0,51-75% of geographies,51-75% of geographies
zcta,30619,2023,,2.0,99.1,203200.0,198500.0,26-50% of geographies,51-75% of geographies
zcta,76853,2023,,0.3,,335200.0,199300.0,51-75% of geographies,51-75% of geographies
zcta,49008,2023,,11.7,26.1,203900.0,199700.0,26-50% of geographies,51-75% of geographies
zcta,12760,2023,,0.0,,,200000.0,,51-75% of geographies
zcta,52747,2023,,1.2,,207600.0,200000.0,26-50% of geographies,51-75% of geographies
zcta,13431,2023,,0.3,,215800.0,202200.0,26-50% of geographies,51-75% of geographies
zcta,50233,2023,,0.2,90.1,189100.0,203500.0,26-50% of geographies,51-75% of geographies
zcta,49922,2023,,1.4,,116800.0,204200.0,Bottom 25% of geographies,51-75% of geographies
zcta,46788,2023,,0.0,,257600.0,204800.0,51-75% of geographies,51-75% of geographies
zcta,23958,2023,,28.8,76.2,210700.0,205300.0,26-50% of geographies,51-75% of geographies
zcta,49038,2023,,5.9,99.2,188700.0,205400.0,26-50% of geographies,51-75% of geographies
zcta,14625,2023,,1.6,21.1,256200.0,208500.0,51-75% of geographies,51-75% of geographies
zcta,63034,2023,,65.3,89.4,238300.0,210300.0,51-75% of geographies,51-75% of geographies
zcta,30025,2023,,17.7,64.7,290200.0,212400.0,51-75% of geographies,51-75% of geographies
zcta,78648,2023,,5.7,63.9,224900.0,213100.0,26-50% of geographies,51-75% of geographies
zcta,72916,2023,,4.1,37.0,306200.0,213500.0,51-75% of geographies,51-75% of geographies
zcta,32303,2023,,34.3,38.2,201000.0,214000.0,26-50% of geographies,51-75% of geographies
zcta,35007,2023,,13.9,68.7,236600.0,214100.0,51-75% of geographies,51-75% of geographies
zcta,84646,2023,,0.0,,246600.0,219000.0,51-75% of geographies,51-75% of geographies
zcta,93223,2023,,0.2,0.0,255600.0,219900.0,51-75% of geographies,51-75% of geographies
zcta,30909,2023,,44.2,42.5,242600.0,220000.0,51-75% of geographies,51-75% of geographies
zcta,19061,2023,,10.8,35.7,233500.0,220900.0,51-75% of geographies,51-75% of geographies
zcta,75092,2023,,6.4,23.9,281800.0,221200.0,51-75% of geographies,51-75% of geographies
zcta,74349,2023,,0.0,,269600.0,222200.0,51-75% of geographies,51-75% of geographies
zcta,04685,2023,,0.0,,356100.0,222500.0,51-75% of geographies,51-75% of geographies
zcta,06418,2023,,11.9,35.0,260000.0,223500.0,51-75% of geographies,51-75% of geographies
zcta,05051,2023,,0.8,100.0,213600.0,224100.0,26-50% of geographies,51-75% of geographies
zcta,19720,2023,,43.3,57.3,251700.0,227600.0,51-75% of geographies,51-75% of geographies
zcta,89106,2023,,31.8,29.2,280200.0,228000.0,51-75% of geographies,51-75% of geographies
zcta,99688,2023,,0.0,,299200.0,229400.0,51-75% of geographies,51-75% of geographies
zcta,30511,2023,,0.5,0.0,238000.0,231300.0,51-75% of geographies,51-75% of geographies
zcta,18444,2023,,0.9,37.8,268900.0,234100.0,51-75% of geographies,51-75% of geographies
zcta,42323,2023,,3.6,0.0,137500.0,235400.0,Bottom 25% of geographies,51-75% of geographies
zcta,17043,2023,,4.3,44.4,201700.0,235600.0,26-50% of geographies,51-75% of geographies
zcta,56685,2023,,0.0,,231300.0,237500.0,26-50% of geographies,51-75% of geographies
zcta,76273,2023,,1.0,63.0,222400.0,238900.0,26-50% of geographies,51-75% of geographies
zcta,46383,2023,,2.4,13.8,267400.0,239600.0,51-75% of geographies,51-75% of geographies
zcta,22973,2023,,5.6,67.4,277500.0,243900.0,51-75% of geographies,51-75% of geographies
zcta,20640,2023,,51.8,73.5,333700.0,244900.0,51-75% of geographies,51-75% of geographies
zcta,05682,2023,,0.6,,257400.0,246800.0,51-75% of geographies,51-75% of geographies
zcta,01020,2023,,4.8,12.9,266100.0,248200.0,51-75% of geographies,51-75% of geographies
zcta,22969,2023,,5.3,99.3,256300.0,248500.0,51-75% of geographies,51-75% of geographies
zcta,99676,2023,,0.6,,244500.0,253200.0,51-75% of geographies,51-75% of geographies
zcta,68980,2023,,0.0,,176000.0,253600.0,26-50% of geographies,51-75% of geographies
zcta,40204,2023,,6.0,16.9,335500.0,254300.0,51-75% of geographies,51-75% of geographies
zcta,28715,2023,,0.5,23.9,347000.0,260300.0,51-75% of geographies,51-75% of geographies
zcta,49345,2023,,0.3,100.0,261900.0,261000.0,51-75% of geographies,51-75% of geographies
zcta,99161,2023,,0.0,,318700.0,261400.0,51-75% of geographies,51-75% of geographies
zcta,01340,2023,,1.3,,270400.0,262000.0,51-75% of geographies,51-75% of geographies
zcta,98381,2023,,0.0,,,266300.0,,51-75% of geographies
zcta,57324,2023,,0.0,,166100.0,266700.0,26-50% of geographies,51-75% of geographies
zcta,76550,2023,,1.5,46.3,221500.0,267600.0,26-50% of geographies,51-75% of geographies
zcta,55956,2023,,0.5,,342400.0,269400.0,51-75% of geographies,51-75% of geographies
zcta,24471,2023,,0.0,,406300.0,272800.0,Top 25% of geographies,51-75% of geographies
zcta,19114,2023,,12.7,10.6,277000.0,275700.0,51-75% of geographies,51-75% of geographies
zcta,92371,2023,,0.7,78.8,375000.0,275700.0,Top 25% of geographies,51-75% of geographies
zcta,06247,2023,,0.0,,284700.0,277900.0,51-75% of geographies,51-75% of geographies
zcta,30666,2023,,14.1,65.2,285300.0,285200.0,51-75% of geographies,51-75% of geographies
zcta,48047,2023,,5.5,42.0,303200.0,288100.0,51-75% of geographies,51-75% of geographies
zcta,08092,2023,,0.0,,538200.0,291700.0,Top 25% of geographies,51-75% of geographies
zcta,04064,2023,,1.3,0.0,316900.0,307600.0,51-75% of geographies,51-75% of geographies
zcta,30214,2023,,51.3,79.1,350500.0,308700.0,51-75% of geographies,51-75% of geographies
zcta,57651,2023,,0.0,,,310000.0,,51-75% of geographies
zcta,44654,2023,,0.3,,267700.0,311600.0,51-75% of geographies,51-75% of geographies
zcta,27923,2023,,2.9,,302600.0,324300.0,51-75% of geographies,Top 25% of geographies
zcta,53022,2023,,4.4,23.9,365300.0,330800.0,Top 25% of geographies,Top 25% of geographies
zcta,65809,2023,,1.1,100.0,369500.0,332700.0,Top 25% of geographies,Top 25% of geographies
zcta,33705,2023,,44.3,60.9,303900.0,336100.0,51-75% of geographies,Top 25% of geographies
zcta,40205,2023,,2.7,27.3,372200.0,338900.0,Top 25% of geographies,Top 25% of geographies
zcta,30043,2023,,24.4,48.5,346300.0,340600.0,51-75% of geographies,Top 25% of geographies
zcta,54531,2023,,0.1,,297500.0,343500.0,51-75% of geographies,Top 25% of geographies
zcta,81069,2023,,0.0,,347000.0,347700.0,51-75% of geographies,Top 25% of geographies
zcta,97026,2023,,0.0,,358500.0,348300.0,51-75% of geographies,Top 25% of geographies
zcta,96757,2023,,0.0,,597600.0,353100.0,Top 25% of geographies,Top 25% of geographies
zcta,78259,2023,,5.4,60.3,372300.0,366000.0,Top 25% of geographies,Top 25% of geographies
zcta,27954,2023,,13.0,66.0,376600.0,367300.0,Top 25% of geographies,Top 25% of geographies
zcta,01062,2023,,1.7,35.4,391700.0,383700.0,Top 25% of geographies,Top 25% of geographies
zcta,23060,2023,,19.0,55.5,384300.0,386900.0,Top 25% of geographies,Top 25% of geographies
zcta,80017,2023,,16.9,40.1,380700.0,393900.0,Top 25% of geographies,Top 25% of geographies
zcta,37075,2023,,7.9,53.3,406000.0,395800.0,Top 25% of geographies,Top 25% of geographies
zcta,97303,2023,,0.7,41.7,396500.0,397100.0,Top 25% of geographies,Top 25% of geographies
zcta,27312,2023,,10.6,44.1,437600.0,400700.0,Top 25% of geographies,Top 25% of geographies
zcta,80930,2023,,8.8,0.0,296600.0,404700.0,51-75% of geographies,Top 25% of geographies
zcta,04853,2023,,0.0,,397100.0,418200.0,Top 25% of geographies,Top 25% of geographies
zcta,37932,2023,,2.9,69.9,436800.0,420200.0,Top 25% of geographies,Top 25% of geographies
zcta,85623,2023,,0.0,,315100.0,422300.0,51-75% of geographies,Top 25% of geographies
zcta,92374,2023,,5.8,11.2,524800.0,426700.0,Top 25% of geographies,Top 25% of geographies
zcta,03823,2023,,3.2,98.9,466000.0,428800.0,Top 25% of geographies,Top 25% of geographies
zcta,08041,2023,,6.0,100.0,516700.0,436100.0,Top 25% of geographies,Top 25% of geographies
zcta,38017,2023,,11.3,67.0,484200.0,438500.0,Top 25% of geographies,Top 25% of geographies
zcta,11955,2023,,7.1,36.3,523600.0,441200.0,Top 25% of geographies,Top 25% of geographies
zcta,19803,2023,,5.3,85.9,433200.0,442400.0,Top 25% of geographies,Top 25% of geographies
zcta,97002,2023,,1.2,81.9,432600.0,454600.0,Top 25% of geographies,Top 25% of geographies
zcta,85355,2023,,3.9,79.0,440300.0,457700.0,Top 25% of geographies,Top 25% of geographies
zcta,07836,2023,,2.1,72.6,538700.0,465300.0,Top 25% of geographies,Top 25% of geographies
zcta,10704,2023,,9.1,49.0,536500.0,467900.0,Top 25% of geographies,Top 25% of geographies
zcta,78256,2023,,6.2,0.0,533200.0,468500.0,Top 25% of geographies,Top 25% of geographies
zcta,23059,2023,,8.2,53.8,605300.0,469200.0,Top 25% of geographies,Top 25% of geographies
zcta,96796,2023,,0.0,,667900.0,471100.0,Top 25% of geographies,Top 25% of geographies
zcta,35243,2023,,4.9,13.5,491900.0,475900.0,Top 25% of geographies,Top 25% of geographies
zcta,49301,2023,,0.7,94.8,529500.0,479600.0,Top 25% of geographies,Top 25% of geographies
zcta,97381,2023,,1.9,19.3,513600.0,482700.0,Top 25% of geographies,Top 25% of geographies
zcta,20677,2023,,11.7,92.1,531800.0,486400.0,Top 25% of geographies,Top 25% of geographies
zcta,33469,2023,,0.2,,612200.0,487400.0,Top 25% of geographies,Top 25% of geographies
zcta,21013,2023,,1.9,99.1,596800.0,509900.0,Top 25% of geographies,Top 25% of geographies
zcta,90802,2023,,16.3,17.2,550400.0,533200.0,Top 25% of geographies,Top 25% of geographies
zcta,92322,2023,,0.0,,731700.0,533900.0,Top 25% of geographies,Top 25% of geographies
zcta,11554,2023,,4.1,83.0,643300.0,572200.0,Top 25% of geographies,Top 25% of geographies
zcta,10461,2023,,10.1,14.3,680400.0,574400.0,Top 25% of geographies,Top 25% of geographies
zcta,93619,2023,,1.7,92.5,580000.0,577700.0,Top 25% of geographies,Top 25% of geographies
zcta,90744,2023,,3.9,8.8,602000.0,580300.0,Top 25% of geographies,Top 25% of geographies
zcta,07023,2023,,4.3,78.9,623600.0,583100.0,Top 25% of geographies,Top 25% of geographies
zcta,96763,2023,,0.0,,498700.0,591000.0,Top 25% of geographies,Top 25% of geographies
zcta,18902,2023,,1.0,42.6,651300.0,601200.0,Top 25% of geographies,Top 25% of geographies
zcta,98370,2023,,1.4,40.9,580800.0,605100.0,Top 25% of geographies,Top 25% of geographies
zcta,95709,2023,,0.5,96.8,553900.0,608300.0,Top 25% of geographies,Top 25% of geographies
zcta,07648,2023,,1.2,38.4,704900.0,608900.0,Top 25% of geographies,Top 25% of geographies
